X,Y,Z,ESP,ESP2,ESP3
-5.1050814,5.7842403,4.4429026,0.0759642718,2.0670929539,47.6683401715
-4.9885107,5.8932048,4.5464278,0.0744353044,2.0254876371,46.7088978835
-5.0187021,6.0805053,-0.3268768,0.0321863059,0.8758339216,20.1972287852
-5.1987110,6.1159468,-0.0352536,0.0354697842,0.9651819112,22.2576442840
-5.1127324,6.0915025,-0.1813190,0.0338085622,0.9199777611,21.2152108504
-5.1023453,6.0328330,4.4429026,0.0739294869,2.0117236431,46.3914923466
-4.9885107,6.1356435,4.5352526,0.0727205340,1.9788263598,45.6328622665
-5.0981252,6.3170676,-0.1012342,0.0345778767,0.9409118744,21.6979634199
-5.1571647,6.3868483,0.0242487,0.0360267166,0.9803368130,22.6071249468
-5.1938524,6.6208367,0.2152916,0.0382839002,1.0417579029,24.0235302415
-5.1113523,6.5915025,0.0700611,0.0365087456,0.9934534894,22.9096029703
-5.0091711,6.3574368,4.4864071,0.0715744036,1.9476385672,44.9136540168
-5.0030845,6.6267016,-0.0649153,0.0348711875,0.9488932659,21.8820188512
-5.0481728,6.8318840,0.1396819,0.0373169575,1.0154460541,23.4167640309
-5.1434364,6.8415025,0.2879770,0.0391594087,1.0655816996,24.5729205546
-4.9885107,6.8115379,4.3705813,0.0695756482,1.8932496675,43.6594150290
-5.0953490,7.0636079,0.3967596,0.0405209571,1.1026313154,25.4273057854
-5.1606656,7.0915025,0.5207478,0.0420697119,1.1447750767,26.3991649106
-4.9885107,6.9544151,4.3058153,0.0690825156,1.8798308464,43.3499693755
-5.1133967,7.2166165,0.5680167,0.0426671990,1.1610335283,26.7740940602
-5.0849357,7.3415025,0.6563001,0.0437652838,1.1909139359,27.4631532675
-5.1579190,7.3415025,0.7734943,0.0452023544,1.2300186151,28.3649294303
-5.0889353,7.3415025,3.9429026,0.0679186505,1.8481604655,42.6196323658
-4.9885107,7.3030984,4.0862869,0.0680008180,1.8503963586,42.6711933339
-4.9903868,7.1049542,4.2193248,0.0686449290,1.8679235077,43.0753793679
-4.9442977,7.5681005,0.7169358,0.0445052339,1.2110490004,27.9274793152
-5.0265593,7.6009907,0.8924889,0.0466380568,1.2690860626,29.2658470081
-5.1285242,7.5915025,1.0528892,0.0484930484,1.3195629528,30.4298728272
-5.2308954,7.5952311,3.4416315,0.0663373573,1.8051312898,41.6273550812
-5.0354195,7.6203529,3.7217530,0.0668265490,1.8184428727,41.9343277586
-4.9885107,7.5614684,3.8503859,0.0671051692,1.8260245137,42.1091647153
-4.9885107,7.4369747,3.9737411,0.0675620953,1.8384581050,42.3958904098
-5.1979015,7.6177020,1.2338670,0.0505284624,1.3749493825,31.7071154249
-4.9757251,7.8434113,1.2015019,0.0501026315,1.3633619354,31.4399022988
-5.0769382,7.8415025,1.4065794,0.0522756250,1.4224920947,32.8034774312
-5.1342196,7.8415025,1.5471938,0.0536769966,1.4606253558,33.6828521377
-5.2036746,7.8219671,1.7020533,0.0551775156,1.5014565553,34.6244428405
-5.1303679,7.8415025,3.1929026,0.0648956720,1.7659010378,40.7226831373
-5.2169142,7.8371952,2.9518268,0.0639195357,1.7393390190,40.1101478640
-4.9885107,7.7254136,3.6503006,0.0663811802,1.8063237708,41.6548543710
-4.9885107,7.9429218,1.4429026,0.0525939804,1.4311549852,33.0032486170
-4.9975604,8.1167641,2.2058619,0.0590449585,1.6066950268,37.0513018995
-5.0000700,8.1197122,2.4556370,0.0607139050,1.6521093713,38.0985825335
-5.0799571,8.0000561,2.8514562,0.0631092613,1.7172903300,39.6016925452
-4.9885107,7.9924585,3.1512030,0.0643807669,1.7518897577,40.3995750431
-4.9885107,7.9363337,3.2877338,0.0649587710,1.7676180499,40.7622784147
-4.9738555,-6.1651924,-3.2992716,-0.0768356426,-2.0908041601,-48.2151340842
-4.8666476,-6.1584975,-3.0570974,-0.0772293927,-2.1015186460,-48.4622162276
-4.9608463,-6.1701359,-2.0248977,-0.0722316222,-1.9655223947,-45.3260652580
-4.8981898,-5.9084975,-4.0570974,-0.0776826739,-2.1138530542,-48.7466547002
-4.8582374,-6.0282242,-3.6768240,-0.0779439940,-2.1209639344,-48.9106356461
-4.7385107,-5.9957079,-3.5951996,-0.0785395994,-2.1371711817,-49.2843839938
-4.9714413,-6.1153310,-3.5365909,-0.0771970304,-2.1006380218,-48.4419085306
-4.7385107,-6.0382038,-3.4368037,-0.0785245136,-2.1367606763,-49.2749175072
-4.7385107,-6.0747636,-3.2690069,-0.0784357648,-2.1343457009,-49.2192267985
-4.6880215,-6.0967271,-3.0206003,-0.0784828722,-2.1356275573,-49.2487871380
-4.7196485,-6.1329274,-1.7907546,-0.0735448903,-2.0012582358,-46.1501540958
-4.7060041,-6.1129534,-1.5279618,-0.0719392646,-1.9575669387,-45.1426079153
-4.6894462,-6.0875356,-1.2615609,-0.0701592912,-1.9091314002,-44.0256568253
-4.8748073,-6.0447941,-1.3070974,-0.0681813017,-1.8553075685,-42.7844486279
-4.7901380,-6.0245735,-1.0853098,-0.0674610732,-1.8357091540,-42.3324980349
-4.7722720,-5.9739456,-0.8272644,-0.0654673439,-1.7814570205,-41.0814129531
-4.7518586,-5.9097247,-0.5485583,-0.0632181661,-1.7202537800,-39.6700313893
-4.9781798,-5.6778822,-4.5610662,-0.0768887532,-2.0922493734,-48.2484615249
-4.7385107,-5.7972251,-4.1130387,-0.0780683180,-2.1243469642,-48.9886502382
-4.6904594,-5.8312811,-3.9798809,-0.0783875389,-2.1330334064,-49.1889645414
-4.8929216,-5.8129084,-0.5029567,-0.0603230403,-1.6414734018,-37.8533110243
-4.7009233,-5.8476709,-0.2656564,-0.0613368840,-1.6690614928,-38.4895081065
-4.8465196,-5.7665064,-0.3070974,-0.0591600952,-1.6098280562,-37.1235513415
-4.8088625,-5.6867677,-0.0646085,-0.0572980515,-1.5591592698,-35.9551002848
-4.8578095,-5.5277963,-4.6763961,-0.0766359961,-2.0853715030,-48.0898539190
-4.7385107,-5.5102038,-4.5944930,-0.0768134460,-2.0902001597,-48.2012054894
-4.7385107,-5.5865880,-4.4851879,-0.0771681087,-2.0998510237,-48.4237599067
-4.9122893,-5.5822761,-0.0122849,-0.0545062834,-1.4831913958,-34.2032378656
-4.8490632,-5.5190500,0.1929026,-0.0534634907,-1.4548155645,-33.5488750448
-4.7142924,-5.6094296,0.2264494,-0.0558947033,-1.5209722236,-35.0744852621
-4.9684890,-5.4042646,0.2142300,-0.0503198071,-1.3692715851,-31.5761821841
-4.7573313,-5.4170299,0.4742577,-0.0519229230,-1.4128945865,-32.5821534287
-4.7385107,-5.2542028,-4.9028026,-0.0754333890,-2.0526468991,-47.3352059239
-4.8941959,-5.3141826,0.4429026,-0.0490946806,-1.3359341976,-30.8074030528
-4.7856398,-5.2325449,0.6809742,-0.0483095993,-1.3145710486,-30.3147566749
-4.7385107,-5.1584975,0.8207052,-0.0472429722,-1.2855466483,-29.6454374833
-4.8721370,-4.9084975,-5.3070974,-0.0734293788,-1.9981150100,-46.0776695203
-4.7385107,-4.9523373,-5.1797059,-0.0735831955,-2.0023005747,-46.1741910239
-4.9197764,-5.0897632,0.6929026,-0.0446113978,-1.2139378665,-27.9940982128
-4.8642274,-5.0342142,0.8171859,-0.0440481949,-1.1986123383,-27.6406828093
-4.7717013,-5.0090822,0.9429026,-0.0442859172,-1.2050810905,-27.7898559160
-4.8977036,-4.8778093,0.9429026,-0.0408227267,-1.1108428847,-25.6166692478
-4.7385107,-4.9084975,1.0739436,-0.0426535489,-1.1606620894,-26.7655284665
-4.7489919,-4.7368166,-5.3439941,-0.0721283426,-1.9627120146,-45.2612562944
-4.9794795,-4.6508252,-5.5439481,-0.0720092108,-1.9594702722,-45.1864998697
-4.6922136,-4.8359667,-5.2345665,-0.0727258823,-1.9789718956,-45.6362184046
-4.8641605,-4.7841472,1.0672529,-0.0393385775,-1.0704571314,-24.6853507877
-4.7675065,-4.7464957,1.1929026,-0.0393865087,-1.0717614061,-24.7154281038
-4.8878726,-4.6253388,1.1929026,-0.0360549855,-0.9811060474,-22.6248639298
-4.7385107,-4.6584975,1.2937181,-0.0378941836,-1.0311531734,-23.7789791427
-4.7385107,-4.5523758,-5.4509757,-0.0707041843,-1.9239586964,-44.3675827171
-4.7565263,-4.4338000,1.4650227,-0.0332630797,-0.9051344282,-20.8729151451
-4.7639751,-4.1981390,-5.6363040,-0.0679192460,-1.8481766712,-42.6200060782
-4.9713732,-4.1391771,-5.7815487,-0.0683574179,-1.8600999353,-42.8949633347
-4.9162841,-4.3362709,1.4429026,-0.0300612739,-0.8180088617,-18.8637499881
-4.7432328,-4.1638100,1.7026271,-0.0276815113,-0.7532522286,-17.3704251653
-4.8828181,-3.9084975,-5.8070974,-0.0659490465,-1.7945648168,-41.3836861987
-4.7385107,-4.0326212,-5.6812211,-0.0662804358,-1.8035823779,-41.5916362896
-4.7385107,-3.8742184,-5.7291443,-0.0647495259,-1.7619241993,-40.6309749774
-4.7418060,-3.9144711,1.9426122,-0.0224092441,-0.6097865419,-14.0620247664
-4.7271008,-3.6686343,2.2209196,-0.0176300624,-0.4797383955,-11.0630404830
-4.8805137,-3.6584975,2.3008997,-0.0180205142,-0.4903631271,-11.3080528405
-4.7385107,-3.4964766,2.4429026,-0.0148236181,-0.4033711612,-9.3019685895
-4.7780359,-3.4084975,2.5852354,-0.0139257947,-0.3789401441,-8.7385754284
-4.7385107,-3.3015375,2.6929026,-0.0122016363,-0.3320234087,-7.6566488034
-4.8648024,-3.2847891,2.8166110,-0.0135870822,-0.3697233095,-8.5260299758
-4.7489968,-3.1257963,2.9134556,-0.0103738825,-0.2822876978,-6.5097149988
-4.8730034,-3.1584975,2.9797426,-0.0125164823,-0.3405908044,-7.8542178244
-4.9054693,-2.9084975,3.2759441,-0.0108493228,-0.2952250854,-6.8080585207
-4.7576284,-2.8886384,3.1786854,-0.0082669114,-0.2249540994,-5.1875695833
-4.9184299,-2.6584975,3.5129835,-0.0089423631,-0.2433340745,-5.6114222720
-4.7612903,-2.6327541,3.4267722,-0.0062302754,-0.1695344144,-3.9095600993
-4.8489639,-2.5189506,3.5824495,-0.0066653481,-0.1813733453,-4.1825725869
-4.7517521,-2.3601344,3.6589706,-0.0041474646,-0.1128582502,-2.6025754929
-4.8476680,-2.2676548,-5.8070974,-0.0440760361,-1.1993699344,-27.6581534062
-4.7517740,-2.3911840,-5.7747577,-0.0447177465,-1.2168317623,-28.0608330981
-4.7385107,-2.0979500,-5.7009818,-0.0387044485,-1.0532016042,-24.2874285077
-4.9282823,-2.3763987,3.7439901,-0.0067333452,-0.1832236404,-4.2252414433
-4.7807207,-2.1584975,3.8406920,-0.0031483781,-0.0856717243,-1.9756387296
-4.9321493,-2.1347724,-5.8225564,-0.0430616125,-1.1717660657,-27.0215924800
-4.7385107,-1.9084975,-5.6526428,-0.0345923294,-0.9413051527,-21.7070326412
-4.7385107,-2.0171731,3.9429026,-0.0018373549,-0.0499969700,-1.1529585871
-4.7011121,-1.9084975,4.0267344,-0.0008951667,-0.0243587255,-0.5617260747
-4.8623291,-1.9084975,4.0690843,-0.0021453160,-0.0583770166,-1.3462072337
-4.8817021,-1.8016888,-5.7002887,-0.0352217343,-0.9584321306,-22.1019905013
-4.7220513,-1.6776571,4.2348872,0.0005772128,0.0157067599,0.3622068242
-4.7291019,-1.4163371,4.4629664,0.0029866624,0.0812712174,1.8741605364
-4.8733579,-1.2933447,-5.5570974,-0.0230469222,-0.6271386463,-14.4621741711
-4.9837250,-1.1567926,-5.5579336,-0.0221606435,-0.6030217768,-13.9060254309
-4.6834934,-1.1136220,-5.4873112,-0.0149931510,-0.4079843872,-9.4083522072
-4.7910349,-1.2505838,4.6008164,0.0048331625,0.1315170385,3.0328577715
-4.7322525,-1.1459275,4.6892326,0.0063872494,0.1738058956,4.0080628892
-4.6842440,-0.8642086,-5.4857637,-0.0099071688,-0.2695877735,-6.2168475138
-4.7778224,-0.9084975,4.8682202,0.0101289864,0.2756237354,6.3560402320
-4.6927147,-0.6207768,-5.4955489,-0.0055558785,-0.1511831430,-3.4863693351
-4.6946508,-0.8155212,4.9429026,0.0117781896,0.3205008381,7.3909317647
-4.8693845,-0.7893712,4.9429026,0.0122756997,0.3340387746,7.7031242880
-4.6821250,-0.6584975,5.0510340,0.0147265011,0.4007284746,9.2410267316
-4.7014498,-0.3775122,-5.5066246,-0.0016245998,-0.0442076079,-1.0194526036
-4.7049299,-0.1298656,-5.5110713,0.0021021830,0.0572033094,1.3191408769
-4.9757229,-0.3943690,5.1788333,0.0208315644,0.5668556938,13.0720149704
-4.7977874,-0.1584975,5.3300410,0.0260679356,0.7093446003,16.3578902640
-4.6993070,0.1257510,-5.5032082,0.0057346086,0.1560466343,3.5985242137
-4.9298149,0.0961159,5.4384558,0.0331024914,0.9007645982,20.7721443772
-4.6804661,0.3936289,-5.4773473,0.0093578508,0.2546400699,5.8721449605
-4.8760924,0.4016610,-5.4446790,0.0078862485,0.2145957349,4.9486998013
-4.7320849,0.0982593,5.4564081,0.0321464799,0.8747502025,20.1722376039
-4.6814500,0.3415025,5.5559504,0.0380724353,1.0360036489,23.8908338701
-4.7928443,0.5915025,-5.4249727,0.0109400948,0.2976951178,6.8650188748
-4.7746642,0.5719245,5.6343265,0.0448495769,1.2204190493,28.1435579779
-4.7740295,0.8217024,-5.3690694,0.0137829708,0.3750537096,8.6489520349
-4.8846294,0.9453838,-5.3070974,0.0144640047,0.3935855830,9.0763075862
-4.7314880,0.8455734,5.7141643,0.0517329351,1.4077247524,32.4629341102
-4.6752961,1.1481279,5.7778951,0.0589598485,1.6043790665,36.9978945373
-4.8865716,1.1934416,-5.2051582,0.0171964585,0.4679394334,10.7909496991
-4.7231676,1.1042405,-5.2762329,0.0172027758,0.4681113345,10.7949138379
-4.7821919,1.3415025,-5.1529428,0.0193298249,0.5259912838,12.1296584148
-4.8005175,1.3415025,5.8159743,0.0649289291,1.7668060101,40.7435523152
-4.7320047,1.5691531,-5.0254614,0.0218409419,0.5943222516,13.7054094285
-4.9040674,1.5915025,-4.9726540,0.0212121784,0.5772127280,13.3108540747
-4.8004440,1.5639841,5.8407326,0.0701204056,1.9080732687,44.0012557105
-4.7937824,1.8181734,5.8514303,0.0755603223,2.0561009301,47.4148578452
-4.7438084,1.8457198,-4.8130759,0.0243645953,0.6629943532,15.2890271816
-4.7984851,2.0675031,5.8436890,0.0805336890,2.1914331215,50.5356952151
-4.7368601,2.1398762,-4.5160580,0.0270659672,0.7365024211,16.9841650708
-4.7216200,2.3301679,-4.2690521,0.0287959844,0.7835785841,18.0697681859
-4.8805151,2.3415025,-4.1991017,0.0284544801,0.7742857785,17.8554708006
-4.7933711,2.2264037,5.8278038,0.0833648057,2.2684717240,52.3122492411
-4.6719740,2.3954488,5.7852428,0.0851621350,2.3173795405,53.4400913295
-4.8629541,2.3415025,5.8184592,0.0858851979,2.3370550819,53.8938205141
-4.7385107,2.4569978,-4.0570974,0.0298967030,0.8135306607,18.7604801240
-4.8859995,2.5915025,-3.7045861,0.0310101280,0.8438284942,19.4591654106
-4.7047549,2.6182634,5.7398599,0.0888732146,2.4183631522,55.7688308987
-4.6876094,2.6849517,-3.5570974,0.0322674820,0.8780428356,20.2481675984
-4.7385107,2.7158728,-3.4327271,0.0325920744,0.8868754464,20.4518526318
-4.7959074,2.7387601,-3.3070974,0.0329187009,0.8957634034,20.6568139792
-4.7674720,2.7986865,-3.0697266,0.0337961820,0.9196408793,21.2074421649
-4.8769624,2.8415025,-2.6141582,0.0352055293,0.9579911693,22.0918216835
-4.9707331,2.8221941,-2.5306563,0.0354259080,0.9639879778,22.2301114996
-4.7555570,2.8251946,5.6834301,0.0921225819,2.5067829333,57.8078413812
-4.9299936,2.8484157,5.6947948,0.0937021144,2.5497641970,58.7990137896
-4.6716673,2.9220406,-2.5002517,0.0354070661,0.9634752647,22.2182880446
-4.7385107,2.9400675,-2.3070974,0.0359097998,0.9771553445,22.5337584719
-4.9870432,2.8438784,-2.3055700,0.0362097693,0.9853179303,22.7219923460
-4.7385107,3.0032166,-2.1124659,0.0360524363,0.9810366812,22.6232643058
-4.8844771,2.9455362,-2.0570974,0.0366164664,0.9963847218,22.9771988576
-4.7710083,3.0915025,-1.9069476,0.0359592785,0.9785017293,22.5648068716
-4.8961247,3.0915025,-1.7762107,0.0362780638,0.9871763180,22.7648478239
-4.8004843,3.0717654,5.5905747,0.0953395682,2.5943215821,59.8265324518
-4.7385107,3.2037311,-1.8070974,0.0352662531,0.9596435494,22.1299265079
-4.8586323,3.2213809,-1.6772190,0.0354547528,0.9647728848,22.2482119013
-4.7736672,3.3415025,-1.6592033,0.0344915908,0.9385639143,21.6438181241
-4.9194542,3.3598110,-1.5175444,0.0346499215,0.9428723138,21.7431722693
-4.7386136,3.3414889,5.4428811,0.0972780400,2.6470700812,61.0429428666
-4.8593023,3.5915025,-1.4278890,0.0331348081,0.9016439814,20.7924234553
-4.9175549,3.6249531,5.2808894,0.1000961942,2.7237559585,62.8113628513
-4.8036325,3.8323338,-1.3576574,0.0316570652,0.8614325516,19.8651249943
-4.9098899,3.8864156,-1.2284765,0.0317932556,0.8651384812,19.9505858404
-4.8084656,3.7967672,5.1420086,0.0996487477,2.7115803189,62.5305856692
-4.8624976,4.0915025,-1.1810842,0.0308057284,0.8382665000,19.3309026584
-4.7681769,4.0732382,4.9216773,0.0982931899,2.6746937155,61.6799595985
-4.6957780,3.9288546,5.0302547,0.0983822734,2.6771178009,61.7358603875
-4.7398775,4.0958684,-1.3078357,0.0301178365,0.8195480087,18.8992435928
-4.9772510,4.1035031,-1.0525756,0.0313277698,0.8524719676,19.6584888259
-4.9116273,4.3769856,-1.0070730,0.0303022132,0.8245651533,19.0149418026
-4.9803590,4.3400052,4.6910909,0.0973477561,2.6489671541,61.0866904498
-4.7385107,4.2164157,4.8178159,0.0966330985,2.6295203304,60.6382356253
-4.8059142,4.5387082,-1.0769859,0.0290763708,0.7912082855,18.2457134451
-4.8809101,4.6493040,-0.9494968,0.0295162081,0.8031768675,18.5217157586
-4.7866889,4.5800163,4.6282811,0.0914688638,2.4889943579,57.3976267062
-4.7215746,4.4028674,4.7148188,0.0937861109,2.5520498591,58.8517224571
-4.9521282,4.8689390,-0.7866479,0.0300108372,0.8166364105,18.8321004809
-4.8561027,4.8415025,-0.9246893,0.0289674136,0.7882434093,18.1773417119
-4.8717604,4.7082528,4.5596529,0.0899784956,2.4484393779,56.4624057834
-4.7385107,4.8084356,4.6272589,0.0865773180,2.3558886292,54.3281328339
-4.9423064,4.8518614,4.5020772,0.0879268085,2.3926101313,55.1749515767
-4.7427474,4.8679463,-1.0596346,0.0277643892,0.7555074495,17.4224318430
-4.8638361,5.0664117,-0.8545141,0.0288089703,0.7839319478,18.0779169542
-4.8614892,5.0915025,4.5699241,0.0829545850,2.2573090491,52.0548316039
-4.9017139,5.1646508,-0.7781223,0.0292086968,0.7948090585,18.3287493189
-4.8169500,5.3328139,-0.8485041,0.0281152751,0.7650555406,17.6426162592
-4.9020924,5.3873182,-0.7206790,0.0291901455,0.7943042512,18.3171081745
-4.7779085,5.5783897,-0.8310497,0.0277095290,0.7540146293,17.3880065604
-4.8782464,5.5915025,-0.6968330,0.0289946586,0.7889847840,18.1944382350
-4.8612491,5.7187641,-0.6798358,0.0289336235,0.7873239339,18.1561380863
-4.9790447,5.6005622,-0.5519314,0.0304320702,0.8280987420,19.0964283693
-4.9323241,5.8759456,-0.5287679,0.0302466587,0.8230534385,18.9800807990
-4.8436521,5.8415025,-0.6622388,0.0289108740,0.7867048897,18.1418625745
-4.7775402,6.0819313,-0.6527074,0.0286766733,0.7803319641,17.9948992813
-4.8996498,6.1406061,-0.4682365,0.0305765361,0.8320298580,19.1870821424
-4.7525968,5.8543429,4.7224593,0.0731760907,1.9912226889,45.9187286714
-4.9522339,6.3586041,-0.2906948,0.0323668696,0.8807473121,20.3105343659
-4.8586078,6.3415025,-0.4271945,0.0308423732,0.8392636534,19.3538975816
-4.7456687,6.3605818,-0.5614069,0.0293517749,0.7987024124,18.4185322769
-4.8146227,6.5816021,-0.3480091,0.0315725578,0.8591329873,19.8120957319
-4.8888973,6.6493667,-0.2074839,0.0331697481,0.9025947459,20.8143486246
-4.9693833,6.5939237,4.4640723,0.0703267849,1.9136891353,44.1307607920
-4.9090341,6.8781973,-0.0196692,0.0353503156,0.9619310039,22.1826765114
-4.8896811,6.8415025,4.4429026,0.0691403679,1.8814050863,43.3862722446
-4.7385107,6.7921992,4.5760704,0.0686599759,1.8683329554,43.0848214645
-4.8525455,7.0915025,0.0788678,0.0365272305,0.9939564875,22.9212023929
-4.7385107,6.9228292,4.5242293,0.0682908975,1.8582898228,42.8532211109
-4.7425139,7.0945646,-0.0598624,0.0348164886,0.9474048326,21.8476947331
-4.9503587,7.1104482,0.2291038,0.0384081210,1.0451381221,24.1014800206
-4.8561214,7.3415025,0.3252920,0.0396057436,1.0777270894,24.8530001583
-4.8491529,7.3415025,4.1929026,0.0676343854,1.8404252188,42.4412531742
-4.7385107,7.2949452,4.3183190,0.0674671801,1.8358753311,42.3363301720
-4.7482639,7.3461857,0.1893528,0.0378925942,1.0311099232,23.7779817695
-4.9502555,7.3628937,0.4794951,0.0415562881,1.1308041056,26.0769863651
-4.7306858,7.5849789,0.4408236,0.0410575833,1.1172336564,25.7640440809
-4.8381832,7.5915025,0.5932301,0.0429653644,1.1691470216,26.9611958328
-4.8799885,7.5915025,3.9429026,0.0669559969,1.8219653282,42.0155575884
-4.8521356,7.4778776,4.0792778,0.0672733349,1.8306005344,42.2146903580
-4.7385107,7.5624134,4.1079891,0.0668436251,1.8189075370,41.9450431815
-4.6897622,7.4346438,4.2552628,0.0670283270,1.8239335319,42.0609454864
-4.8780431,7.7019701,0.8033702,0.0455390218,1.2391797993,28.5761915509
-4.7147790,7.8316692,0.7663521,0.0450767947,1.2266019607,28.2861394347
-4.7733606,7.8795878,0.9297739,0.0470178854,1.2794217264,29.5041932987
-4.8882808,7.8415025,1.0431326,0.0483280923,1.3150742693,30.3263612305
-4.7621341,7.8840680,3.7160434,0.0658551231,1.7920090295,41.3247482871
-4.8604715,7.7195418,3.8209419,0.0664972880,1.8094832256,41.7277131960
-4.7385107,7.8103056,3.8411698,0.0661380181,1.7997069943,41.5022677373
-4.7385107,7.6934004,3.9777504,0.0664994417,1.8095418307,41.7290646649
-4.7821782,8.1055713,1.4185254,0.0522806854,1.4226297965,32.8066529129
-4.8673034,8.0915025,1.5641100,0.0537000264,1.4612520274,33.6973035430
-4.9434148,8.0726979,1.7087932,0.0550721216,1.4985886367,34.5583070058
-4.9888410,8.0902536,1.9442247,0.0570649033,1.5528149858,35.8087974836
-4.8491965,8.0915025,3.1929026,0.0642402281,1.7480655012,40.3113855118
-4.9490301,8.0841551,2.9693055,0.0634657258,1.7269902222,39.8253775817
-4.9773263,7.8592596,3.4591392,0.0656178838,1.7855534200,41.1758782577
-4.7385107,7.9860230,3.5874231,0.0653686562,1.7787715916,41.0194854351
-4.7385107,8.1769052,1.5283053,0.0533087218,1.4506040899,33.4517560418
-4.7385107,8.2253960,1.6929026,0.0547999394,1.4911821845,34.3875100024
-4.7385107,8.2717480,1.9045867,0.0565763220,1.5395200124,35.5022078283
-4.8465677,8.2334456,2.1929026,0.0588041042,1.6001410477,36.9001634102
-4.7933021,8.2761486,2.4287820,0.0603139793,1.6412268399,37.8476251656
-4.8538567,8.2261565,2.5775566,0.0612527652,1.6667725029,38.4367226969
-4.7000549,8.3187284,2.6821721,0.0616300026,1.6770376552,38.6734429510
-4.9561211,8.1313418,2.7151267,0.0621863580,1.6921768554,39.0225615262
-4.7385107,8.2555412,2.9043008,0.0627781902,1.7082814289,39.3939421569
-4.7385107,8.2139062,3.0653064,0.0634838382,1.7274830857,39.8367432932
-4.7385107,8.1609380,3.2221115,0.0641200211,1.7447945043,40.2359544599
-4.5217285,-6.1606139,-1.8282505,-0.0754391177,-2.0528027839,-47.3388007172
-4.5256889,-6.1615444,-1.5819918,-0.0739401372,-2.0120134528,-46.3981755232
-4.5068608,-6.1602906,-1.3196833,-0.0723627553,-1.9690907078,-45.4083525896
-4.7311540,-5.9210064,-3.8111846,-0.0784657768,-2.1351623685,-49.2380596186
-4.6311565,-5.9084975,-3.6997431,-0.0789113630,-2.1472873847,-49.5176693942
-4.5405853,-5.9782919,-3.3197212,-0.0794695740,-2.1624770783,-49.8679523763
-4.6220818,-6.0420686,-3.1906684,-0.0790521548,-2.1511185256,-49.6060176836
-4.4885107,-6.0095595,-3.1025171,-0.0796436764,-2.1672146458,-49.9772033784
-4.4885107,-6.0432237,-2.9418235,-0.0795007817,-2.1633262842,-49.8875355472
-4.4139717,-6.0627849,-2.7513895,-0.0795141504,-2.1636900633,-49.8959245006
-4.7335812,-6.1372706,-2.8009519,-0.0777349797,-2.1152763686,-48.7794771423
-4.4478359,-6.1051765,-2.5255186,-0.0788448994,-2.1454788173,-49.4759627999
-4.7378923,-6.1524720,-2.5554890,-0.0770139577,-2.0956563619,-48.3270286183
-4.4711361,-6.1351750,-2.2931076,-0.0779526944,-2.1212006847,-48.9160952429
-4.7389623,-6.1554182,-2.3064563,-0.0760690263,-2.0699434690,-47.7340746722
-4.7446535,-6.1491581,-2.0560350,-0.0748137336,-2.0357852193,-46.9463659895
-4.6481729,-6.0681597,-1.0092966,-0.0686547641,-1.8681911347,-43.0815509984
-4.6246619,-6.0446486,-0.8070974,-0.0672854423,-1.8309299952,-42.2222879121
-4.5979070,-6.0178938,-0.6162220,-0.0660268706,-1.7966825163,-41.4325215539
-4.4407265,-6.0843428,-0.5085337,-0.0669729942,-1.8224278494,-42.0262235904
-4.5830105,-5.9428693,-0.3158117,-0.0635985624,-1.7306048901,-39.9087338810
-4.4928557,-5.9089105,-0.0559679,-0.0624470156,-1.6992697091,-39.1861267698
-4.7322817,-5.6875888,-4.3130049,-0.0776724502,-2.1135748519,-48.7402391974
-4.4885107,-5.7694306,-3.8526491,-0.0789844935,-2.1492773677,-49.5635595356
-4.4885107,-5.8237115,-3.7223114,-0.0792363200,-2.1561299138,-49.7215831481
-4.6385569,-5.8085437,-0.0570974,-0.0602958837,-1.6407344340,-37.8362700044
-4.5377266,-5.7787045,0.1642484,-0.0596411562,-1.6229183912,-37.4254219164
-4.4937391,-5.6588487,0.4404829,-0.0573122940,-1.5595468281,-35.9640375992
-4.6173452,-5.5373320,-4.4359319,-0.0772445522,-2.1019311557,-48.4717289360
-4.4885107,-5.5055707,-4.3437362,-0.0773948111,-2.1060199088,-48.5660179096
-4.4885107,-5.5787373,-4.2273372,-0.0778532616,-2.1184949806,-48.8537001665
-4.6295021,-5.5494889,0.4429026,-0.0549394022,-1.4949771589,-34.4750242720
-4.5579666,-5.4396044,0.6834529,-0.0531635811,-1.4466546097,-33.3606787811
-4.4885107,-5.4084975,0.7982873,-0.0528253104,-1.4374497963,-33.1484105442
-4.7140979,-5.3606947,-4.7627099,-0.0760745128,-2.0700927643,-47.7375175064
-4.4885107,-5.2654144,-4.6640143,-0.0757226644,-2.0605184839,-47.5167291508
-4.6665423,-5.3365291,0.6929026,-0.0508625283,-1.3840397779,-31.9167451172
-4.6111787,-5.2811654,0.8202347,-0.0501269034,-1.3640224078,-31.4551331682
-4.5212683,-5.2536935,0.9429026,-0.0500147964,-1.3609718216,-31.3847849128
-4.6521624,-5.1299069,0.9429026,-0.0472233454,-1.2850125768,-29.6331214895
-4.4885107,-5.1584975,1.0726601,-0.0484722663,-1.3189974410,-30.4168318040
-4.7180604,-5.1181152,-5.0208427,-0.0746339766,-2.0308937813,-46.8335666443
-4.4885107,-5.0190682,-4.9176681,-0.0738729620,-2.0101855211,-46.3560223771
